category,target,k,features,R2,Q2,RMSE,CV,equation
Modeling,dG,4,ar2_nbo_q_b|ar2_nbo_q_c|ar2_ir_c_o_freq_cm1|ar2_q_b,0.5367671950571742,-0.7850513562909043,0.1207410090274622,LOOCV,dG = 146.72 - 13.76*ar2_nbo_q_b - 124.95*ar2_nbo_q_c - 0.02*ar2_ir_c_o_freq_cm1 + 23.29*ar2_q_b
Modeling,dG,4,ar2_nbo_q_b|ar2_Ar_NBO_C1|ar2_Ar_v_CeqO|ar2_q_b,0.5367671950571742,-0.7850513562909043,0.1207410090274622,LOOCV,dG = 146.72 - 13.76*ar2_nbo_q_b - 124.95*ar2_Ar_NBO_C1 - 0.02*ar2_Ar_v_CeqO + 23.29*ar2_q_b
Modeling,dG,4,ar2_nbo_q_b|ar2_Ar_NBO_C1|ar2_ir_c_o_freq_cm1|ar2_q_b,0.5367671950571742,-0.7850513562909043,0.1207410090274622,LOOCV,dG = 146.72 - 13.76*ar2_nbo_q_b - 124.95*ar2_Ar_NBO_C1 - 0.02*ar2_ir_c_o_freq_cm1 + 23.29*ar2_q_b
Modeling,dG,5,ar2_nbo_q_a|ar2_bond_length_c_a|ar2_Ar_v_CeqO|ar2_q_d|ar2_q_b,0.692264251344668,-0.8106852074110513,0.0984111081293012,LOOCV,dG = 1435.95 - 39.79*ar2_nbo_q_a - 781.61*ar2_bond_length_c_a - 0.22*ar2_Ar_v_CeqO + 31.01*ar2_q_d + 59.07*ar2_q_b
Modeling,dG,5,ar2_nbo_q_a|ar2_bond_length_c_a|ar2_ir_c_o_freq_cm1|ar2_q_d|ar2_q_b,0.692264251344668,-0.8106852074110513,0.0984111081293012,LOOCV,dG = 1435.95 - 39.79*ar2_nbo_q_a - 781.61*ar2_bond_length_c_a - 0.22*ar2_ir_c_o_freq_cm1 + 31.01*ar2_q_d + 59.07*ar2_q_b
Modeling,dG,5,ar2_Ar_NBO_OH|ar2_bond_length_c_a|ar2_Ar_v_CeqO|ar2_q_d|ar2_q_b,0.692264251344668,-0.8106852074110513,0.0984111081293012,LOOCV,dG = 1435.95 - 39.79*ar2_Ar_NBO_OH - 781.61*ar2_bond_length_c_a - 0.22*ar2_Ar_v_CeqO + 31.01*ar2_q_d + 59.07*ar2_q_b
Modeling,dG,5,ar2_Ar_NBO_OH|ar2_bond_length_c_a|ar2_ir_c_o_freq_cm1|ar2_q_d|ar2_q_b,0.692264251344668,-0.8106852074110513,0.0984111081293012,LOOCV,dG = 1435.95 - 39.79*ar2_Ar_NBO_OH - 781.61*ar2_bond_length_c_a - 0.22*ar2_ir_c_o_freq_cm1 + 31.01*ar2_q_d + 59.07*ar2_q_b
Modeling,dG,4,ar2_Ar_LUMO|ar2_q_a|ar2_nbo_q_b|ar2_nbo_q_c,0.5545586205299157,-0.8143699588760323,0.1183996521547351,LOOCV,dG = 40.81 + 0.17*ar2_Ar_LUMO + 7.22*ar2_q_a + 0.36*ar2_nbo_q_b - 49.74*ar2_nbo_q_c
Modeling,dG,4,ar2_Ar_LUMO|ar2_q_a|ar2_nbo_q_b|ar2_Ar_NBO_C1,0.5545586205299157,-0.8143699588760323,0.1183996521547351,LOOCV,dG = 40.81 + 0.17*ar2_Ar_LUMO + 7.22*ar2_q_a + 0.36*ar2_nbo_q_b - 49.74*ar2_Ar_NBO_C1
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_a|ar2_nbo_q_c|ar2_Ar_v_CeqO|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_nbo_q_a - 48.65*ar2_nbo_q_c - 0.02*ar2_Ar_v_CeqO + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_a|ar2_nbo_q_c|ar2_ir_c_o_freq_cm1|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_nbo_q_a - 48.65*ar2_nbo_q_c - 0.02*ar2_ir_c_o_freq_cm1 + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_a|ar2_Ar_NBO_C1|ar2_Ar_v_CeqO|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_nbo_q_a - 48.65*ar2_Ar_NBO_C1 - 0.02*ar2_Ar_v_CeqO + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_a|ar2_Ar_NBO_C1|ar2_ir_c_o_freq_cm1|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_nbo_q_a - 48.65*ar2_Ar_NBO_C1 - 0.02*ar2_ir_c_o_freq_cm1 + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_Ar_NBO_OH|ar2_nbo_q_c|ar2_Ar_v_CeqO|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_Ar_NBO_OH - 48.65*ar2_nbo_q_c - 0.02*ar2_Ar_v_CeqO + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_Ar_NBO_OH|ar2_nbo_q_c|ar2_ir_c_o_freq_cm1|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_Ar_NBO_OH - 48.65*ar2_nbo_q_c - 0.02*ar2_ir_c_o_freq_cm1 + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_Ar_NBO_OH|ar2_Ar_NBO_C1|ar2_Ar_v_CeqO|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_Ar_NBO_OH - 48.65*ar2_Ar_NBO_C1 - 0.02*ar2_Ar_v_CeqO + 20.06*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_Ar_NBO_OH|ar2_Ar_NBO_C1|ar2_ir_c_o_freq_cm1|ar2_q_b,0.6895596351700357,-0.816895930052272,0.09884261798513555,LOOCV,dG = 87.72 + 2.91*ar1_q_mean + 12.10*ar2_Ar_NBO_OH - 48.65*ar2_Ar_NBO_C1 - 0.02*ar2_ir_c_o_freq_cm1 + 20.06*ar2_q_b
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_nbo_q_c|ar2_bond_length_c_a,0.6289085204180096,-0.8266672385417404,0.10806763285145161,LOOCV,dG = -68.93 + 0.22*ar2_Ar_LUMO + 29.83*ar2_nbo_q_a - 112.26*ar2_nbo_q_c + 131.01*ar2_bond_length_c_a
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_Ar_NBO_C1|ar2_bond_length_c_a,0.6289085204180096,-0.8266672385417404,0.10806763285145161,LOOCV,dG = -68.93 + 0.22*ar2_Ar_LUMO + 29.83*ar2_nbo_q_a - 112.26*ar2_Ar_NBO_C1 + 131.01*ar2_bond_length_c_a
Modeling,dG,4,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_nbo_q_c|ar2_bond_length_c_a,0.6289085204180096,-0.8266672385417404,0.10806763285145161,LOOCV,dG = -68.93 + 0.22*ar2_Ar_LUMO + 29.83*ar2_Ar_NBO_OH - 112.26*ar2_nbo_q_c + 131.01*ar2_bond_length_c_a
