category,target,k,features,R2,Q2,RMSE,CV,equation
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_-O|LUMO|Ar_NBO_C1_x|polarizability|dipole moment,0.7311314669053419,0.42277996244923133,0.27966188326110836,LOOCV,ln(kobs)_MeCN = -33.75 + 7.48*Ar_NBO_-O + 21.64*LUMO + 47.59*Ar_NBO_C1_x + 0.00*polarizability - 0.04*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|HOMO|L_C1-C2|Ar_NBO_C2_x|dipole moment,0.876732206570698,0.42244786062074247,0.18935993680143584,LOOCV,ln(kobs)_MeCN = -172.37 - 82.71*Ar_NBO_=O + 2.36*HOMO + 81.40*L_C1-C2 - 7.31*Ar_NBO_C2_x - 0.08*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,HOMO|Ar_NBO_-O|Ar_NBO_C1_x|polarizability|Occupancy_C1-O,0.7530464643639048,0.4223172261195627,0.26802228980271897,LOOCV,ln(kobs)_MeCN = -160.40 + 18.71*HOMO - 25.47*Ar_NBO_-O + 36.85*Ar_NBO_C1_x - 0.00*polarizability + 59.02*Occupancy_C1-O
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,HOMO|Ar_NBO_C1_x|Entry|polarizability|Ar_NBO_C2_x,0.8142571494701667,0.42218555539816116,0.23244453617078806,LOOCV,ln(kobs)_MeCN = -36.37 + 17.41*HOMO + 50.05*Ar_NBO_C1_x + 0.02*Entry - 0.00*polarizability - 1.56*Ar_NBO_C2_x
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|HOMO|Ar_I_C=O|dipole moment|Occupancy_C1-C2,0.7575814917565714,0.42159802279859027,0.26554992079979917,LOOCV,ln(kobs)_MeCN = -83.19 - 45.94*Ar_NBO_=O + 5.28*HOMO + 0.00*Ar_I_C=O - 0.09*dipole moment + 28.22*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,3,Ar_NBO_=O|Ar_NBO_C1_x|Ar_I_C=O,0.6634082911283234,0.42143068071372214,0.31290679625080825,LOOCV,ln(kobs)_MeCN = -47.36 - 43.03*Ar_NBO_=O + 24.41*Ar_NBO_C1_x + 0.00*Ar_I_C=O
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,Ar_NBO_-O|LUMO|Ar_NBO_C1_x|L_C1-C2,0.7348518094220089,0.4206308160125031,0.2777202981967813,LOOCV,ln(kobs)_MeCN = 10.12 + 27.98*Ar_NBO_-O + 20.23*LUMO + 68.38*Ar_NBO_C1_x - 31.05*L_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,2,HOMO|Occupancy_C1-O,0.5702758928810274,0.4201694659186229,0.3535559480219211,LOOCV,ln(kobs)_MeCN = 189.22 + 17.79*HOMO - 92.83*Occupancy_C1-O
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_v_C=O|Ar_NBO_-O|Ar_NBO_C1_x|L_C1-C2|dipole moment,0.8064778908863768,0.4199172738127852,0.2372622165264291,LOOCV,ln(kobs)_MeCN = 185.49 - 0.13*Ar_v_C=O + 45.75*Ar_NBO_-O + 29.14*Ar_NBO_C1_x + 44.86*L_C1-C2 - 0.12*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|Ar_v_C=O|Entry|polarizability|L_C1-C2,0.7651575845516246,0.41978642471693095,0.2613674846580127,LOOCV,ln(kobs)_MeCN = 95.59 - 12.30*Ar_NBO_=O - 0.13*Ar_v_C=O + 0.02*Entry - 0.00*polarizability + 86.89*L_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|Ar_NBO_-O|Ar_I_C=O|dipole moment|Occupancy_C1-C2,0.7766394059220786,0.4196648126391025,0.25489808167527206,LOOCV,ln(kobs)_MeCN = -22.95 - 93.29*Ar_NBO_=O + 99.58*Ar_NBO_-O + 0.00*Ar_I_C=O - 0.18*dipole moment + 17.61*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,LUMO|Ar_NBO_C1_x|Ar_I_C=O|Occupancy_C1-O|Ar_NBO_C2_x,0.7861867018735667,0.4195561108712428,0.24939092461008872,LOOCV,ln(kobs)_MeCN = 21.13 + 19.22*LUMO + 61.43*Ar_NBO_C1_x + 0.00*Ar_I_C=O - 36.08*Occupancy_C1-O - 3.09*Ar_NBO_C2_x
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,HOMO|LUMO|Ar_NBO_C1_x|L_C1-C2|Occupancy_C1-C2,0.8327459826579214,0.4191443454526449,0.2205726028374039,LOOCV,ln(kobs)_MeCN = -54.88 + 9.67*HOMO + 11.38*LUMO + 49.63*Ar_NBO_C1_x - 12.06*L_C1-C2 + 17.69*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_NBO_=O|Ar_NBO_-O|Entry|polarizability|dipole moment,0.7528106643801211,0.41893071896556733,0.26815021786074017,LOOCV,ln(kobs)_MeCN = 14.80 - 98.23*Ar_NBO_=O + 107.04*Ar_NBO_-O + 0.02*Entry - 0.00*polarizability - 0.16*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_v_C=O|Ar_NBO_C1_x|polarizability|Occupancy_C1-O|Occupancy_C1-C2,0.7869644297766406,0.41873937716427534,0.24893694213849013,LOOCV,ln(kobs)_MeCN = 67.90 - 0.07*Ar_v_C=O + 45.06*Ar_NBO_C1_x + 0.00*polarizability - 15.75*Occupancy_C1-O + 28.39*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,2,Ar_v_C=O|dipole moment,0.5659668969751128,0.4186748233812585,0.3553241418929211,LOOCV,ln(kobs)_MeCN = 135.37 - 0.07*Ar_v_C=O - 0.10*dipole moment
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_v_C=O|Ar_NBO_-O|Ar_NBO_C1_x|Ar_I_C=O|L_C1-C2,0.7670811383551726,0.41849006990146165,0.26029487571316884,LOOCV,ln(kobs)_MeCN = 140.48 - 0.11*Ar_v_C=O + 33.63*Ar_NBO_-O + 37.07*Ar_NBO_C1_x + 0.00*Ar_I_C=O + 30.84*L_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,5,Ar_v_C=O|LUMO|Ar_I_C=O|L_C1-C2|Occupancy_C1-C2,0.8117616885637575,0.41847464158088354,0.2340007763208881,LOOCV,ln(kobs)_MeCN = 29.38 - 0.12*Ar_v_C=O + 6.37*LUMO + 0.00*Ar_I_C=O + 88.75*L_C1-C2 + 30.87*Occupancy_C1-C2
N-aryl-N′-alkylindigo,ln(kobs)_MeCN,4,Ar_v_C=O|Ar_NBO_-O|L_C1-C2|Occupancy_C1-C2,0.8112506216537438,0.418157419224375,0.23431821699238328,LOOCV,ln(kobs)_MeCN = -62.61 - 0.10*Ar_v_C=O - 64.16*Ar_NBO_-O + 76.16*L_C1-C2 + 45.84*Occupancy_C1-C2
