category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_enthalpy_hartree|ar1_bond_length_c_a|ar2_lumo_hartree|ar2_Ar_LUMO,0.5854989623415332,0.21058095984789282,2.852223969114386,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,rate kobs (s-1)|ar1_bond_length_c_a|ar2_gap_hartree,0.5381037770874705,0.21016015590583403,3.0108770380540064,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_scf_energy_hartree|ar2_gibbs_free_energy_hartree|ar1_nbo_q_a,0.43076283243273883,0.20998438996579205,3.342469389621589,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_scf_energy_hartree|ar2_gibbs_free_energy_hartree|ar1_Ar_NBO_OH,0.43076283243273883,0.20998438996579205,3.342469389621589,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_scf_energy_hartree|ar2_enthalpy_hartree|ar1_nbo_q_a,0.4307745672059835,0.20997535051361527,3.342434937090424,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_scf_energy_hartree|ar2_enthalpy_hartree|ar1_Ar_NBO_OH,0.4307745672059835,0.20997535051361527,3.342434937090424,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar2_enthalpy_hartree|ar1_nbo_q_a,0.4307424455865142,0.20987861766311677,3.342529243232027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar2_enthalpy_hartree|ar1_Ar_NBO_OH,0.4307424455865142,0.20987861766311677,3.342529243232027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_scf_energy_hartree|ar2_Ar_Ster_B5,0.39216456643851394,0.20965915887335873,3.453932301318222,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_scf_energy_hartree|ar2_sterimol_B5,0.39216456643851394,0.20965915887335873,3.453932301318222,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_scf_energy_hartree|ar2_Ar_Ster_B5,0.39216456643851394,0.20965915887335873,3.453932301318222,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_scf_energy_hartree|ar2_sterimol_B5,0.39216456643851394,0.20965915887335873,3.453932301318222,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_gibbs_free_energy_hartree|ar2_Ar_Ster_B5,0.39219501859511974,0.20958501697286613,3.453845780362936,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_gibbs_free_energy_hartree|ar2_sterimol_B5,0.39219501859511974,0.20958501697286613,3.453845780362936,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_gibbs_free_energy_hartree|ar2_Ar_Ster_B5,0.39219501859511974,0.20958501697286613,3.453845780362936,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_gibbs_free_energy_hartree|ar2_sterimol_B5,0.39219501859511974,0.20958501697286613,3.453845780362936,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_enthalpy_hartree|ar2_Ar_Ster_B5,0.392197537505677,0.20958332451291228,3.4538386235133878,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_Ar_polar|ar2_enthalpy_hartree|ar2_sterimol_B5,0.392197537505677,0.20958332451291228,3.4538386235133878,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_enthalpy_hartree|ar2_Ar_Ster_B5,0.392197537505677,0.20958332451291228,3.4538386235133878,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),3,ar2_isotropic_polarizability_au|ar2_enthalpy_hartree|ar2_sterimol_B5,0.392197537505677,0.20958332451291228,3.4538386235133878,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.5908227865911693,0.2091297535647737,2.833847883947106,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.5908227865911693,0.2091297535647737,2.833847883947106,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_polar|ar2_lumo_hartree|ar2_gap_hartree|ar1_nbo_q_a,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_polar|ar2_lumo_hartree|ar2_gap_hartree|ar1_Ar_NBO_OH,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_polar|ar2_Ar_LUMO|ar2_gap_hartree|ar1_nbo_q_a,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_polar|ar2_Ar_LUMO|ar2_gap_hartree|ar1_Ar_NBO_OH,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_isotropic_polarizability_au|ar2_lumo_hartree|ar2_gap_hartree|ar1_nbo_q_a,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_isotropic_polarizability_au|ar2_lumo_hartree|ar2_gap_hartree|ar1_Ar_NBO_OH,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_isotropic_polarizability_au|ar2_Ar_LUMO|ar2_gap_hartree|ar1_nbo_q_a,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_isotropic_polarizability_au|ar2_Ar_LUMO|ar2_gap_hartree|ar1_Ar_NBO_OH,0.5652575842961662,0.20808068101822896,2.921035407318587,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_scf_energy_hartree|ar2_lumo_hartree|ar1_q_a,0.6155183945975606,0.2078567241803274,2.746999609000966,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_scf_energy_hartree|ar2_Ar_LUMO|ar1_q_a,0.6155183945975606,0.2078567241803274,2.746999609000966,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_homo_hartree|ar2_scf_energy_hartree|ar2_lumo_hartree|ar1_q_a,0.6155183945975606,0.2078567241803274,2.746999609000966,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c3_eps02_scale,ln(kobs),4,ar2_homo_hartree|ar2_scf_energy_hartree|ar2_Ar_LUMO|ar1_q_a,0.6155183945975606,0.2078567241803274,2.746999609000966,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
