category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar1_nbo_q_a,0.7153723669635632,0.4804427666745451,2.3635203436686836,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7153723669635632,0.4804427666745451,2.3635203436686836,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar1_bond_length_c_a|ar2_gap_hartree|ar1_nbo_q_a,0.7153723669635632,0.4804427666745451,2.3635203436686836,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar1_bond_length_c_a|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7153723669635632,0.4804427666745451,2.3635203436686836,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_e|ar1_nbo_q_a,0.6931010840211005,0.47685560497720314,2.4542482578902387,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.6931010840211005,0.47685560497720314,2.4542482578902387,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.7257248811318335,0.47626890807168976,2.3201390844507297,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar1_bond_length_c_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.7257248811318335,0.47626890807168976,2.3201390844507297,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6541746023345418,0.4753252943792604,2.605249112834827,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar1_bond_length_c_a|ar1_nbo_q_a,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_bond_length_c_a|ar1_nbo_q_a,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar1_bond_length_c_a|ar1_nbo_q_a,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_bond_length_c_a|ar1_nbo_q_a,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7110325786129166,0.4745015293885556,2.381470770283401,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_nbo_q_a,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_nbo_q_a,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_nbo_q_a,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_nbo_q_a,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7572431789999747,0.4680529457228252,2.182762756337747,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6703079149841906,0.46785839123091844,2.543753796300935,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6703079149841906,0.46785839123091844,2.543753796300935,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6703079149841906,0.46785839123091844,2.543753796300935,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6703079149841906,0.46785839123091844,2.543753796300935,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar1_nbo_q_a,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_e|ar1_Ar_NBO_OH,0.7579619904104536,0.46784309063944574,2.179528742245027,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_a|ar1_nbo_q_a,0.7024488295290251,0.46750373253803823,2.4165826085334032,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_bond_length_c_a|ar1_Ar_NBO_OH,0.7024488295290251,0.46750373253803823,2.4165826085334032,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),3,ar2_Ar_HOMO|ar2_homo_hartree|ar1_nbo_q_a,0.646223658943095,0.46685889518511825,2.6350278344523788,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),3,ar2_Ar_HOMO|ar2_homo_hartree|ar1_Ar_NBO_OH,0.646223658943095,0.46685889518511825,2.6350278344523788,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.7184861033579346,0.4662389379831505,2.3505567086778627,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.7184861033579346,0.4662389379831505,2.3505567086778627,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar2_sterimol_B5|ar1_nbo_q_a,0.7184861033579346,0.4662389379831505,2.3505567086778627,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.7184861033579346,0.4662389379831505,2.3505567086778627,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene,ln(kobs),5,ar2_homo_hartree|ar1_bond_length_c_a|ar2_gap_hartree|ar2_Ar_Ster_B5|ar1_nbo_q_a,0.7184861033579346,0.4662389379831505,2.3505567086778627,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
