Compound,Ar1,Ar2,rate kobs (s-1),ln(kobs),logkey1,logkey2,ar1_scf_energy_hartree,ar1_gibbs_free_energy_hartree,ar1_enthalpy_hartree,ar1_dipole_total_debye,ar1_homo_hartree,ar1_lumo_hartree,ar1_gap_hartree,ar1_q_a,ar1_q_b,ar1_q_c,ar1_q_d,ar1_q_e,ar1_q_f,ar1_q_g,ar1_q_mean,ar1_q_std,ar2_scf_energy_hartree,ar2_gibbs_free_energy_hartree,ar2_enthalpy_hartree,ar2_dipole_total_debye,ar2_homo_hartree,ar2_lumo_hartree,ar2_gap_hartree,ar2_q_a,ar2_q_b,ar2_q_c,ar2_q_d,ar2_q_e,ar2_q_f,ar2_q_g,ar2_q_mean,ar2_q_std,sum_scf_energy_hartree,diff_scf_energy_hartree,absdiff_scf_energy_hartree,prod_scf_energy_hartree,sum_gibbs_free_energy_hartree,diff_gibbs_free_energy_hartree,absdiff_gibbs_free_energy_hartree,prod_gibbs_free_energy_hartree,sum_enthalpy_hartree,diff_enthalpy_hartree,absdiff_enthalpy_hartree,prod_enthalpy_hartree,sum_dipole_total_debye,diff_dipole_total_debye,absdiff_dipole_total_debye,prod_dipole_total_debye,sum_homo_hartree,diff_homo_hartree,absdiff_homo_hartree,prod_homo_hartree,sum_lumo_hartree,diff_lumo_hartree,absdiff_lumo_hartree,prod_lumo_hartree,sum_gap_hartree,diff_gap_hartree,absdiff_gap_hartree,prod_gap_hartree,sum_q_a,diff_q_a,absdiff_q_a,prod_q_a,sum_q_b,diff_q_b,absdiff_q_b,prod_q_b,sum_q_c,diff_q_c,absdiff_q_c,prod_q_c,sum_q_d,diff_q_d,absdiff_q_d,prod_q_d,sum_q_e,diff_q_e,absdiff_q_e,prod_q_e,sum_q_f,diff_q_f,absdiff_q_f,prod_q_f,sum_q_g,diff_q_g,absdiff_q_g,prod_q_g,sum_q_mean,diff_q_mean,absdiff_q_mean,prod_q_mean,sum_q_std,diff_q_std,absdiff_q_std,prod_q_std
A11,1,12,0.033,-3.4112477175156566,1,12,-420.818906317,-420.734362,-420.694299,,-0.32424,19.02267,19.34691,-0.517274,0.304114,0.333826,-0.910813,1.772847,-0.562666,-1.003185,-0.0833072857142857,0.9762561792835106,-516.683882224,-516.536709,-516.488443,,-0.26907,20.8249,21.09397,-0.491806,0.268801,0.316975,-0.981182,0.851529,0.001188,0.595883,0.08019828571428571,0.6340972100342646,-937.502788541,95.86497590699992,95.86497590699992,217430.3462291253,-937.2710709999999,95.802347,95.802347,217324.74271069464,-937.182742,95.79414399999996,95.79414399999996,217283.74346948645,,,,,-0.59331,-0.05517,0.05517,0.08724325679999999,39.847570000000005,-1.802229999999998,1.802229999999998,396.145200483,40.44088,-1.7470599999999976,1.7470599999999976,408.1031391327,-1.00908,-0.02546799999999999,0.02546799999999999,0.25439845684400003,0.5729150000000001,0.03531299999999998,0.03531299999999998,0.081746147314,0.650801,0.016851000000000005,0.016851000000000005,0.10581449635000001,-1.891995,0.07036900000000001,0.07036900000000001,0.8936733209659999,2.624376,0.9213180000000001,0.9213180000000001,1.509630633063,-0.561478,-0.563854,0.563854,-0.000668447208,-0.40730199999999994,-1.599068,1.599068,-0.597780887355,-0.0031089999999999868,-0.16350557142857142,0.16350557142857142,-0.0066811015017959165,1.6103533893177753,0.34215896924924605,0.34215896924924605,0.6190413195623848
A12,1,13,6.5e-05,-9.641123288068638,1,13,-420.818906317,-420.734362,-420.694299,,-0.32424,19.02267,19.34691,-0.517274,0.304114,0.333826,-0.910813,1.772847,-0.562666,-1.003185,-0.0833072857142857,0.9762561792835106,-438.060272148,-437.965692,-437.924015,,-0.28559,19.45638,19.74197,-0.553216,0.276026,0.522576,-0.919117,1.00065,0.194317,-0.645038,-0.017685999999999997,0.7015511396253781,-858.879178465,17.241365830999996,17.241365830999996,184344.04462624877,-858.7000539999999,17.231330000000014,17.231330000000014,184267.2160015085,-858.618314,17.229715999999996,17.229715999999996,184232.1365056905,,,,,-0.60983,-0.03864999999999996,0.03864999999999996,0.0925997016,38.47905,-0.4337099999999978,0.4337099999999978,370.1122961346,39.08888,-0.3950599999999973,0.3950599999999973,381.9461168127,-1.07049,0.03594200000000003,0.03594200000000003,0.286164253184,0.58014,0.028088000000000002,0.028088000000000002,0.083943370964,0.8564020000000001,-0.18875000000000003,0.18875000000000003,0.17444945577600002,-1.82993,0.008303999999999978,0.008303999999999978,0.8371437121209999,2.773497,0.772197,0.772197,1.7739993505500002,-0.36834900000000004,-0.756983,0.756983,-0.109335569122,-1.648223,-0.358147,0.358147,0.64709244603,-0.10099328571428569,-0.0656212857142857,0.0656212857142857,0.0014733726551428566,1.6778073189088887,0.27470503965813253,0.27470503965813253,0.6848936351426643
A13,1,14,2.2e-05,-10.724468104605958,1,14,-420.818906317,-420.734362,-420.694299,,-0.32424,19.02267,19.34691,-0.517274,0.304114,0.333826,-0.910813,1.772847,-0.562666,-1.003185,-0.0833072857142857,0.9762561792835106,-454.102604965,-454.020103,-453.978187,,-0.30069,17.84138,18.14207,-0.452996,0.303128,0.553609,-0.8995,0.488215,0.40183,-0.717039,-0.046107571428571414,0.6207200040981594,-874.921511282,33.283698647999984,33.283698647999984,191094.961577072,-874.754465,33.28574100000003,33.28574100000003,191021.8583708793,-874.6724859999999,33.28388799999999,33.28388799999999,190986.0351412559,,,,,-0.62493,-0.02354999999999996,0.02354999999999996,0.0974957256,36.864050000000006,1.1812900000000006,1.1812900000000006,339.3906840846,37.48898,1.2048400000000008,1.2048400000000008,350.9929955037,-0.97027,-0.064278,0.064278,0.23432305290400002,0.6072420000000001,0.0009859999999999869,0.0009859999999999869,0.092185468592,0.887435,-0.219783,0.219783,0.184809078034,-1.8103129999999998,-0.011313000000000017,0.011313000000000017,0.8192762935,2.261062,1.284632,1.284632,0.865530498105,-0.16083599999999998,-0.964496,0.964496,-0.22609607878000001,-1.720224,-0.286146,0.286146,0.7193227692149999,-0.1294148571428571,-0.03719971428571428,0.03719971428571428,0.003841096626591835,1.59697618338167,0.3555361751853512,0.3555361751853512,0.6059817396057141
A14,1,15,3.3e-06,-12.621588089491839,1,15,-420.818906317,-420.734362,-420.694299,,-0.32424,19.02267,19.34691,-0.517274,0.304114,0.333826,-0.910813,1.772847,-0.562666,-1.003185,-0.0833072857142857,0.9762561792835106,-454.107692894,-454.026468,-453.983342,,-0.30542,17.65641,17.961830000000003,-0.50359,0.289425,0.553185,-0.85401,1.220465,-0.873454,-0.716903,-0.1264117142857143,0.8192744361363727,-874.926599211,33.288786576999996,33.288786576999996,191097.10267378922,-874.7608299999999,33.29210600000005,33.29210600000005,191024.53634509342,-874.677641,33.28904299999999,33.28904299999999,190988.20382036726,,,,,-0.62966,-0.018819999999999948,0.018819999999999948,0.0990293808,36.67908,1.3662600000000005,1.3662600000000005,335.87206081470003,37.30874,1.3850799999999985,1.3850799999999985,347.50590844530007,-1.020864,-0.01368400000000003,0.01368400000000003,0.26049401366,0.593539,0.014689000000000008,0.014689000000000008,0.08801819444999999,0.887011,-0.21935900000000003,0.21935900000000003,0.18466753581,-1.764823,-0.05680299999999994,0.05680299999999994,0.77784341013,2.993312,0.5523820000000002,0.5523820000000002,2.163697713855,-1.4361199999999998,0.31078799999999995,0.31078799999999995,0.491462868364,-1.720088,-0.28628200000000004,0.28628200000000004,0.7191863360549999,-0.209719,0.0431044285714286,0.0431044285714286,0.01053101679963265,1.7955306154198833,0.15698174314713786,0.15698174314713786,0.7998217308071478
A15,1,16,1.2e-06,-13.633189001170319,1,16,-420.818906317,-420.734362,-420.694299,,-0.32424,19.02267,19.34691,-0.517274,0.304114,0.333826,-0.910813,1.772847,-0.562666,-1.003185,-0.0833072857142857,0.9762561792835106,-454.112794351,-454.029214,-453.987947,,-0.30635,17.8439,18.15025,-0.532686,0.282519,0.509086,-0.901797,0.783051,0.169273,-0.209337,0.014301285714285747,0.5944451550044277,-874.9317006680001,33.29388803399996,33.29388803399996,191099.24946334457,-874.7635760000001,33.29485200000005,33.29485200000005,191025.69168165146,-874.6822460000001,33.29364800000002,33.29364800000002,190990.14111761417,,,,,-0.63059,-0.01788999999999996,0.01788999999999996,0.099330924,36.86657,1.17877,1.17877,339.43862121300003,37.49716,1.1966600000000014,1.1966600000000014,351.15125322750004,-1.04996,0.015411999999999981,0.015411999999999981,0.275544617964,0.586633,0.021594999999999975,0.021594999999999975,0.08591798316600001,0.8429120000000001,-0.17526000000000003,0.17526000000000003,0.16994614303600003,-1.8126099999999998,-0.009016000000000024,0.009016000000000024,0.821368430961,2.555898,0.989796,0.989796,1.3882296161970002,-0.393393,-0.731939,0.731939,-0.09524416181800001,-1.2125219999999999,-0.793848,0.793848,0.210003738345,-0.06900599999999994,-0.09760857142857145,0.09760857142857145,-0.001191401295081635,1.5707013342879383,0.38181102427908287,0.38181102427908287,0.5803307558182168
A16,17,7,7.84e-08,-16.36144190959005,17,7,-619.307875166,-619.240739,-619.198915,,-0.32441,19.27382,19.59823,-0.481568,0.295646,0.301804,-0.887526,1.114305,0.692812,0.32402,0.19421328571428573,0.6783219257065469,-532.724572071,-532.590117,-532.541019,,-0.30611,19.08554,19.391650000000002,-0.502048,0.283778,0.20642,-0.957208,2.431355,0.598034,-1.145035,0.1307565714285714,1.2077523549177147,-1152.032447237,-86.58330309500002,86.58330309500002,329920.52277800767,-1151.830856,-86.650622,86.650622,329801.4976351764,-1151.7399340000002,-86.65789600000005,86.65789600000005,329748.82115779445,,,,,-0.63052,-0.018299999999999983,0.018299999999999983,0.09930514509999999,38.35936,0.1882799999999989,0.1882799999999989,367.85126256280006,38.98988,0.20657999999999888,0.20657999999999888,380.04201677950005,-0.983616,0.020480000000000054,0.020480000000000054,0.24177025126400004,0.5794239999999999,0.011868000000000045,0.011868000000000045,0.083897830588,0.508224,0.09538400000000002,0.09538400000000002,0.06229838168,-1.8447339999999999,0.06968199999999991,0.06968199999999991,0.8495469874079999,3.54566,-1.3170499999999998,1.3170499999999998,2.7092710332750003,1.290846,0.09477800000000003,0.09477800000000003,0.41432513160799994,-0.821015,1.469055,1.469055,-0.3710142407,0.3249698571428571,0.06345671428571434,0.06345671428571434,0.025394663365877545,1.8860742806242616,-0.5294304292111678,0.5294304292111678,0.8192449031644011
A17,18,7,6.95e-06,-11.876768898387573,18,7,-1340.02543999,-1339.965603,-1339.917936,,-0.31809,18.89929,19.217380000000002,-0.494627,0.275241,0.077148,-0.785711,1.187314,0.487527,0.487126,0.1762882857142857,0.6596530652642884,-532.724572071,-532.590117,-532.541019,,-0.30611,19.08554,19.391650000000002,-0.502048,0.283778,0.20642,-0.957208,2.431355,0.598034,-1.145035,0.1307565714285714,1.2077523549177147,-1872.750012061,-807.300867919,807.300867919,713864.4790829263,-1872.55572,-807.3754860000001,807.3754860000001,713652.4372777456,-1872.458955,-807.376917,807.376917,713561.2630138168,,,,,-0.6242,-0.01197999999999999,0.01197999999999999,0.09737052989999999,37.98483,-0.18625000000000114,0.18625000000000114,360.70315526660005,38.609030000000004,-0.17426999999999992,0.17426999999999992,372.6567068770001,-0.996675,0.007421000000000066,0.007421000000000066,0.24832649609600002,0.5590189999999999,-0.008536999999999961,0.008536999999999961,0.078107340498,0.283568,-0.129272,0.129272,0.01592489016,-1.742919,0.1714969999999999,0.1714969999999999,0.752088854888,3.6186689999999997,-1.244041,1.244041,2.88678183047,1.085561,-0.11050699999999997,0.11050699999999997,0.29155772191799995,-0.6579090000000001,1.632161,1.632161,-0.55777631941,0.3070448571428571,0.045531714285714314,0.045531714285714314,0.0230508518230204,1.8674054201820032,-0.5480992896534264,0.5480992896534264,0.7966975430016332
A18,19,7,7.22e-08,-16.44382579104763,19,7,-649.859706021,-649.717963,-649.664084,,-0.28486,20.51128,20.796139999999998,-0.515811,0.258875,0.594837,-0.792259,1.609127,0.417898,0.417893,0.2843657142857143,0.7839109873735058,-532.724572071,-532.590117,-532.541019,,-0.30611,19.08554,19.391650000000002,-0.502048,0.283778,0.20642,-0.957208,2.431355,0.598034,-1.145035,0.1307565714285714,1.2077523549177147,-1182.584278092,-117.13513394999995,117.13513394999995,346196.23379622307,-1182.30808,-117.12784600000009,117.12784600000009,346033.3659311717,-1182.205103,-117.123065,117.123065,345972.7733010616,,,,,-0.59097,0.02124999999999999,0.02124999999999999,0.0871984946,39.59682,1.4257399999999976,1.4257399999999976,391.4688548912,40.18779,1.4044899999999956,1.4044899999999956,403.271468231,-1.017859,-0.01376299999999997,0.01376299999999997,0.25896188092800004,0.542653,-0.024902999999999953,0.024902999999999953,0.07346302975,0.8012569999999999,0.38841699999999996,0.38841699999999996,0.12278625353999999,-1.749467,0.1649489999999999,0.1649489999999999,0.758356652872,4.040482,-0.822228,0.822228,3.912358977085,1.0159319999999998,-0.18013599999999996,0.18013599999999996,0.24991721253199997,-0.727142,1.562928,1.562928,-0.47850211125500003,0.41512228571428567,0.1536091428571429,0.1536091428571429,0.037182685831836725,1.9916633422912207,-0.42384136754420887,0.42384136754420887,0.9467703410462226
A19,20,21,6.642302700361739e-06,-11.922051862371303,20,21,-634.592843006,-634.488145,-634.439968,,-0.30144,19.69918,20.000619999999998,-0.536592,0.298415,0.423056,-0.905418,1.367851,-0.123558,0.174591,0.09976357142857142,0.7328979219629559,-535.347278797,-535.232775,-535.18704,,-0.29425,19.15648,19.45073,-0.539428,0.294183,0.3769,-0.915113,1.809165,-0.331065,-1.032009,-0.04819528571428571,0.9822149057120365,-1169.9401218029998,-99.24556420900001,99.24556420900001,339727.55164731387,-1169.72092,-99.25537000000008,99.25537000000008,339598.8505529524,-1169.627008,-99.252928,99.252928,339544.04853161477,,,,,-0.59569,-0.007189999999999974,0.007189999999999974,0.08869872,38.85566,0.5427,0.5427,377.36694768639995,39.45135,0.5498899999999978,0.5498899999999978,389.0266594526,-1.07602,0.0028360000000000607,0.0028360000000000607,0.28945274937599996,0.592598,0.0042320000000000135,0.0042320000000000135,0.087788619945,0.799956,0.046155999999999975,0.046155999999999975,0.1594498064,-1.820531,0.00969500000000001,0.00969500000000001,0.828559782234,3.177016,-0.441314,0.441314,2.4746681544149998,-0.454623,0.207507,0.207507,0.04090572927,-0.857418,1.2066,1.2066,-0.180179483319,0.05156828571428571,0.14795885714285714,0.14795885714285714,-0.004808133828877551,1.7151128276749925,-0.24931698374908062,0.24931698374908062,0.7198632633173923
A20,20,20,4.612463577681359e-06,-12.28674844506645,20,20,-634.592843006,-634.488145,-634.439968,,-0.30144,19.69918,20.000619999999998,-0.536592,0.298415,0.423056,-0.905418,1.367851,-0.123558,0.174591,0.09976357142857142,0.7328979219629559,-634.592843006,-634.488145,-634.439968,,-0.30144,19.69918,20.000619999999998,-0.536592,0.298415,0.423056,-0.905418,1.367851,-0.123558,0.174591,0.09976357142857142,0.7328979219629559,-1269.185686012,0.0,0.0,402708.0763944377,-1268.97629,0.0,0.0,402575.20614554104,-1268.879936,0.0,0.0,402514.07299584104,,,,,-0.60288,0.0,0.0,0.09086607359999999,39.39836,0.0,0.0,388.0576926723999,40.001239999999996,0.0,0.0,400.0248003843999,-1.073184,0.0,0.0,0.28793097446399996,0.59683,0.0,0.0,0.08905151222499999,0.846112,0.0,0.0,0.17897637913599998,-1.810836,0.0,0.0,0.819781754724,2.735702,0.0,0.0,1.8710163582009998,-0.247116,0.0,0.0,0.015266579364000001,0.349182,0.0,0.0,0.030482017280999998,0.19952714285714285,0.0,0.0,0.009952770184183673,1.4657958439259118,0.0,0.0,0.537139364017619
A21,22,21,6.448643698042311e-07,-14.254225821635732,22,21,-733.836843909,-733.739763,-733.692186,,-0.31121,20.18897,20.50018,-0.505662,0.290095,0.269508,-0.900117,1.061783,0.718047,0.435248,0.19555742857142858,0.6815926010379066,-535.347278797,-535.232775,-535.18704,,-0.29425,19.15648,19.45073,-0.539428,0.294183,0.3769,-0.915113,1.809165,-0.331065,-1.032009,-0.04819528571428571,0.9822149057120365,-1269.184122706,-198.48956511200004,198.48956511200004,392857.5574676619,-1268.972538,-198.5069880000001,198.5069880000001,392721.5694783323,-1268.879226,-198.50514599999997,198.50514599999997,392662.5492964694,,,,,-0.60546,-0.016959999999999975,0.016959999999999975,0.0915735425,39.34545,1.0324900000000028,1.0324900000000028,386.7496000256,39.95091,1.0494500000000002,1.0494500000000002,398.7434661314,-1.04509,0.033766000000000074,0.033766000000000074,0.272768241336,0.584278,-0.0040879999999999805,0.0040879999999999805,0.085341017385,0.6464080000000001,-0.10739199999999999,0.10739199999999999,0.10157756520000001,-1.81523,0.01499600000000001,0.01499600000000001,0.8237087682209999,2.870948,-0.747382,0.747382,1.9209406411949999,0.386982,1.049112,1.049112,-0.237720230055,-0.5967609999999999,1.467257,1.467257,-0.449179853232,0.14736214285714286,0.2437527142857143,0.2437527142857143,-0.00942494614355102,1.6638075067499432,-0.30062230467412987,0.30062230467412987,0.6694704123624692
A22,23,21,0.06578947368421052,-2.7212954278522306,23,21,-746.714450073,-746.49595,-746.43839,,-0.25768,20.12575,20.38343,-0.608085,0.288625,0.317314,-0.91796,1.416144,-0.447834,0.275843,0.04629242857142858,0.7814002444741656,-535.347278797,-535.232775,-535.18704,,-0.29425,19.15648,19.45073,-0.539428,0.294183,0.3769,-0.915113,1.809165,-0.331065,-1.032009,-0.04819528571428571,0.9822149057120365,-1282.06172887,-211.36717127600002,211.36717127600002,399751.5488849788,-1281.728725,-211.26317500000005,211.26317500000005,399549.0988447612,-1281.62543,-211.25135,211.25135,399484.15248646564,,,,,-0.55193,0.03656999999999999,0.03656999999999999,0.07582234000000002,39.28223,0.9692700000000016,0.9692700000000016,385.53852736,39.83416,0.9327000000000005,0.9327000000000005,396.4725934039,-1.147513,-0.06865699999999997,0.06865699999999997,0.32801807538,0.582808,-0.005557999999999952,0.005557999999999952,0.084908568375,0.694214,-0.05958600000000003,0.05958600000000003,0.1195956466,-1.833073,-0.002847000000000044,0.002847000000000044,0.84003712948,3.225309,-0.39302099999999984,0.39302099999999984,2.56203815976,-0.778899,-0.11676900000000001,0.11676900000000001,0.14826216321,-0.7561659999999999,1.307852,1.307852,-0.28467245858699997,-0.0019028571428571298,0.09448771428571429,0.09448771428571429,-0.0022310768214081635,1.763615150186202,-0.20081466123787095,0.20081466123787095,0.7675029674495548
A23,24,21,3.0579132066378734e-05,-10.395192740260562,24,21,-786.0273486,-785.780357,-785.721332,,-0.2489,19.35289,19.601789999999998,-0.628464,0.285403,0.396356,-0.933613,1.281938,-0.42458,0.681394,0.09406199999999999,0.788580006592229,-535.347278797,-535.232775,-535.18704,,-0.29425,19.15648,19.45073,-0.539428,0.294183,0.3769,-0.915113,1.809165,-0.331065,-1.032009,-0.04819528571428571,0.9822149057120365,-1321.374627397,-250.68006980300004,250.68006980300004,420797.6021330308,-1321.013132,-250.54758200000003,250.54758200000003,420575.4010176006,-1320.9083719999999,-250.53429199999994,250.53429199999994,420507.87393793726,,,,,-0.54315,0.04535,0.04535,0.07323882500000001,38.50937,0.1964100000000002,0.1964100000000002,370.73325022719996,39.05252,0.15105999999999753,0.15105999999999753,381.26912480669995,-1.1678920000000002,-0.089036,0.089036,0.339011078592,0.5795859999999999,-0.008779999999999955,0.008779999999999955,0.083960710749,0.7732559999999999,0.019455999999999973,0.019455999999999973,0.1493865764,-1.848726,-0.018500000000000072,0.018500000000000072,0.854361393269,3.091103,-0.5272269999999999,0.5272269999999999,2.31923736177,-0.755645,-0.09351500000000001,0.09351500000000001,0.1405635777,-0.3506149999999999,1.713403,1.713403,-0.703204740546,0.04586671428571428,0.1422572857142857,0.1422572857142857,-0.004533344964857142,1.7707949123042654,-0.19363489911980747,0.19363489911980747,0.7745550368213834
A24,20,23,0.0038632921530857333,-5.556235569608442,20,23,-634.592843006,-634.488145,-634.439968,,-0.30144,19.69918,20.000619999999998,-0.536592,0.298415,0.423056,-0.905418,1.367851,-0.123558,0.174591,0.09976357142857142,0.7328979219629559,-746.714450073,-746.49595,-746.43839,,-0.25768,20.12575,20.38343,-0.608085,0.288625,0.317314,-0.91796,1.416144,-0.447834,0.275843,0.04629242857142858,0.7814002444741656,-1381.307293079,112.12160706700001,112.12160706700001,473859.64578548685,-1380.984095,112.00780499999996,112.00780499999996,473642.83056551276,-1380.878358,111.998422,111.998422,473570.3482655716,,,,,-0.5591200000000001,-0.043759999999999966,0.043759999999999966,0.07767505920000001,39.824929999999995,-0.42657000000000167,0.42657000000000167,396.460771885,40.38405,-0.38281000000000276,0.38281000000000276,407.6812377266,-1.144677,0.07149300000000003,0.07149300000000003,0.32629354631999996,0.58704,0.009789999999999965,0.009789999999999965,0.086130029375,0.74037,0.105742,0.105742,0.13424159158399998,-1.823378,0.012542000000000053,0.012542000000000053,0.8311375072799999,2.783995,-0.04829300000000014,0.04829300000000014,1.937073986544,-0.571392,0.324276,0.324276,0.055333473372,0.450434,-0.10125200000000001,0.10125200000000001,0.048159705213,0.14605600000000002,0.05347114285714284,0.05347114285714284,0.004618298004387756,1.5142981664371216,-0.04850232251120967,0.04850232251120967,0.5726866153964616
A25,23,23,0.8264462809917356,-0.1906203596086497,23,23,-746.714450073,-746.49595,-746.43839,,-0.25768,20.12575,20.38343,-0.608085,0.288625,0.317314,-0.91796,1.416144,-0.447834,0.275843,0.04629242857142858,0.7814002444741656,-746.714450073,-746.49595,-746.43839,,-0.25768,20.12575,20.38343,-0.608085,0.288625,0.317314,-0.91796,1.416144,-0.447834,0.275843,0.04629242857142858,0.7814002444741656,-1493.428900146,0.0,0.0,557582.4699478227,-1492.9919,0.0,0.0,557256.2033664025,-1492.87678,0.0,0.0,557170.2700657921,,,,,-0.51536,0.0,0.0,0.06639898240000001,40.2515,0.0,0.0,405.0458130625,40.76686,0.0,0.0,415.4842185649,-1.21617,0.0,0.0,0.369767367225,0.57725,0.0,0.0,0.08330439062500002,0.634628,0.0,0.0,0.10068817459599999,-1.83592,0.0,0.0,0.8426505616,2.832288,0.0,0.0,2.005463828736,-0.895668,0.0,0.0,0.20055529155600002,0.551686,0.0,0.0,0.076089360649,0.09258485714285716,0.0,0.0,0.002142988943040817,1.5628004889483311,0.0,0.0,0.6105863420642857
A26,25,21,3.85554536149362e-06,-12.465998092344185,25,21,-845.964628282,-845.755111,-845.696134,,-0.25817,20.56927,20.82744,-0.595337,0.248949,0.925339,-0.917682,1.202102,0.444345,0.131807,0.20564614285714286,0.7614270260929865,-535.347278797,-535.232775,-535.18704,,-0.29425,19.15648,19.45073,-0.539428,0.294183,0.3769,-0.915113,1.809165,-0.331065,-1.032009,-0.04819528571428571,0.9822149057120365,-1381.3119070789999,-310.6173494850001,310.6173494850001,452884.8617092843,-1380.987886,-310.5223360000001,310.5223360000001,452675.855030963,-1380.883174,-310.509094,310.509094,452605.6106949034,,,,,-0.55242,0.03608,0.03608,0.07596652250000001,39.72575,1.412790000000001,1.412790000000001,394.03480936959994,40.27817,1.3767099999999992,1.3767099999999992,405.10891203119996,-1.134765,-0.055908999999999986,0.055908999999999986,0.321141447236,0.543132,-0.04523399999999997,0.04523399999999997,0.07323656366699999,1.3022390000000001,0.548439,0.548439,0.3487602691,-1.832795,-0.0025690000000000435,0.0025690000000000435,0.839782728066,3.011267,-0.6070629999999999,0.6070629999999999,2.17480086483,0.11327999999999999,0.7754099999999999,0.7754099999999999,-0.14710707742499998,-0.900202,1.163816,1.163816,-0.136026010263,0.15745085714285714,0.25384142857142855,0.25384142857142855,-0.009911174611040815,1.7436419318050231,-0.22078787961905,0.22078787961905,0.7478849746405191
